,Year,Month,Activity,Type,Fatal
3906,1961,Apr,Spearfishing,Provoked,0
3907,1961,Apr,"Checking fish traps, fell into the water",Unprovoked,0
3908,1961,Apr,"Swimming, using bundles of sticks as raft",Unprovoked,1
3909,1961,Apr,Cargo ship Dara sank after collision with another ship during a severe storm,Unprovoked,1
3910,1961,Apr,Spearfishing,Unprovoked,0
3911,1961,Apr,Spearfishing,Provoked,0
3912,1961,Mar,Spearfishing,Unprovoked,0
3913,1961,Mar,Swimming,Unprovoked,0
3914,1961,Mar,Fishing from dinghy,Provoked,0
3915,1961,Mar,Spearfishing,Unprovoked,0
3916,1961,Mar,Free diving,Unprovoked,0
3917,1961,Mar,Fishing,Provoked,0
3918,1961,Mar,Floating on back,Unprovoked,0
3919,1961,Feb,Cleaning a tank,Provoked,0
3920,1961,Feb,Standing,Unprovoked,0
3922,1961,Feb,"Spearfishing, shark grabbed his white t-shirt and towed him ",Unprovoked,0
3923,1961,Feb,Swimming,Unprovoked,1
3924,1961,Feb,Collecting crayfish,Unprovoked,0
3926,1961,Jan,Fishing for kob,Unprovoked,0
3927,1961,Jan,Swimming,Unprovoked,0
3928,1961,Jan,Collecting aquarium specimens,Provoked,0
3929,1961,Jan,Standing,Unprovoked,0
3930,1961,Jan,Pacific Seafarer of US Navy,Unprovoked,1
3931,1961,Jan,Fishing,Provoked,0
3932,1961,Jan,Swimming,Unprovoked,0
3933,1961,Jan,Standing,Unprovoked,0
3935,1961,Jan,Ocean racing,Unprovoked,0
3936,1961,Unknown,Fishing for mackerel,Unprovoked,0
3937,1961,Jan,Taking boat from California to Florida when it ran aground & he was swimming back to boat,Unprovoked,0
3938,1961,Unknown,Spearfishing,Unprovoked,0
3939,1961,Unknown,Free diving for molluscs,Unprovoked,1
3940,1961,Unknown,Light aircraft ditched at sea,Unprovoked,1
3941,1960,Dec,Swept out to sea while net fishing,Unprovoked,1
3943,1960,Dec,Swimming,Unprovoked,1
3944,1960,Dec,"Fishing, when line became snagged on rock & he dived into water to free it ",Unprovoked, N
3945,1960,Dec,Fishing,Unprovoked,0
3946,1960,Nov,Swimming,Unprovoked, N
3948,1960,Nov,Chasing shark out of bathing area while riding on a surf-ski,Provoked, N
3949,1960,Nov,"Spearfishing, speared fish retreated to cave where shark grabbed his arm",Unprovoked, N
3950,1960,Nov,Hand lining for shad,Unprovoked,0
3952,1960,Nov,Fishing,Unprovoked,1
3953,1960,Oct,Ejected from F3H-2 aircraft ,Unprovoked,0
3954,1960,Oct,Fishing for rock lobsters,Unprovoked,0
3956,1960,Oct,Collecting shells,Unprovoked, N
3957,1960,Oct,Cargo ship El Gamil entroute Suez to Yemen (Aden) when her cargo shifted and she sank. 19 Egyption sailors jumped into the water and swam for several hours before being bitten by sharks,Unprovoked,1
3959,1960,Oct,Fishing,Unprovoked,0
3961,1960,Sep,Fishing inside net,Provoked,0
3962,1960,Sep,R5D aircraft went down with 29 on board,Unprovoked,0
3966,1960,Aug,Swimming 3 miles offshore,Unprovoked,0
3967,1960,Aug,Air disaster: crash of Air France Super Constellation ,Unprovoked,1
3969,1960,Aug,Free diving,Unprovoked,0
3970,1960,Aug,Free-diving,Unprovoked,0
3972,1960,Aug,Standing in knee-deep water,Unprovoked,0
3974,1960,Aug,Holding shark on leader & dangling it above the water,Provoked,0
3975,1960,Aug,Helping angler land a shark,Provoked,0
3976,1960,Aug,"Fishing, Struck by another shark when removing shark from line",Unprovoked,0
3977,1960,Aug,Swimming from camp,Unprovoked,1
3978,1960,Jul,Spearfishing,Unprovoked,0
3979,1960,Jul,Pulling raft out to ride to shore,Unprovoked,0
3980,1960,Jul,"Fishing, tossing netted shark onboard",Provoked,0
3981,1960,Jul,Fishing,Unprovoked,0
3982,1960,Jun,Surf fishing,Provoked,0
3983,1960,Jun,Shark fishing,Provoked,0
3984,1960,Jun,Fishing,Provoked,0
3985,1960,Jun,Scuba diving,Unprovoked,0
3987,1960,Jun,"Diving for shells, saw shark circling wife near the surface, intercepted shark & it pulled him beneath the water",Unprovoked,1
3988,1960,Jun,Swimming,Unprovoked,0
3989,1960,May,"Spearfishing, free diving, possibly ascended into path of cruising shark",Unprovoked,0
3990,1960,May,Free diving but treading water at surface,Unprovoked,0
3991,1960,May,Swimming ,Unprovoked,0
3994,1960,Apr,Treading water,Unprovoked,0
3995,1960,Apr,Skindiving for abalone (but at surface),Unprovoked,0
3996,1960,Apr,"Fishing, hauling in a set line",Provoked,0
3997,1960,Apr,Fishing,Provoked,0
3999,1960,Apr,Surfing,Unprovoked,0
4000,1960,Apr,"Spearfishing, shot a sandtiger shark. Cord to spear tangled round his legs & a wave washed him onto a reef.",Provoked,0
4001,1960,Apr,Spearfishing,Unprovoked,0
4002,1960,Apr,"Speared a grouper, saw shark but it came for him instead of the fish so he fired spear into sharks mouth. Then shark took grouper but unable to swallow because of the spear in its mouth.",Unprovoked,0
4003,1960,Apr,Shark fishing,Provoked,0
4004,1960,Apr,Fishing in shoulder-deep water,Unprovoked,1
4005,1960,Apr,"Fishing, hooked shark towed boat out to sea, storm swamped boat",Provoked,1
4006,1960,Apr,Fishing,Unprovoked,0
4007,1960,Mar,Treading water,Unprovoked,0
4008,1960,Mar,"Spearfishing, carrying fish on belt",Unprovoked,0
4009,1960,Feb,"Wading, fishing for flounder",Unprovoked,0
4010,1960,Feb,Spearfishing,Unprovoked,0
4012,1960,Feb,Fishing,Provoked,0
4013,1960,Feb,Spearfishing,Unprovoked,1
4014,1960,Feb,Shark fishing,Provoked,0
4015,1960,Feb,Spearfishing,Provoked,0
4018,1960,Jan,Portuguese Airliner with 9 people aboard went down. ,Unprovoked,0
4020,1960,Jan,Free diving,Unprovoked,1
4021,1960,Jan,"Fishing, lifting shark out of craypot",Provoked,0
4022,1960,Jan,Setting crayfish pots,Unprovoked,0
4023,1960,Jan,"Standing, watching seine netters",Provoked,0
4024,1960,Unknown,Bathing,Unprovoked,0
4025,1960,Unknown,Spearfishing,Unprovoked,0
4027,1960,Late,Spearfishing,Unprovoked,0
4028,1960,Unknown,Collecting ornamental fish,Unprovoked,0
4029,1961,1960,Spearfishing,Unprovoked,0
4030,1960,Unknown,"Spear fishing, removing fish from spear",Unprovoked,1
4031,1960,Unknown,Fishing,Unprovoked,0
4032,1960,Ca.,Swimming,Unprovoked,1
4033,1960,Ca.,Wading,Unprovoked,0
4034,1959,Dec,Paddling,Unprovoked,0
4035,1959,Dec,Fishing,Unprovoked,0
4036,1959,Dec,Swimming underneath house on pilings,Unprovoked,1
4037,1959,Dec,Dived from dinghy to retrieve oar in heavy seas,Unprovoked,1
4038,1959,Dec,ship M.V. Rizal sank during typhoon,Unprovoked,1
4039,1959,Dec,"Spearfishing, Smith  & Walker touched shark with tip of their guns",Provoked,0
4041,1959,Dec,Fishing for snapper,Unprovoked,0
4042,1959,Dec,17 Maldivians adrift in open boat for 31 days,Unprovoked,1
4043,1959,Nov,Body surfing,Unprovoked,0
4044,1959,Nov,Standing in chest-deep water,Unprovoked,0
4045,1959,Nov,Trailing the field in a surf race,Unprovoked,0
4047,1959,Nov,Fishing for tunny,Unprovoked,0
4048,1959,Nov,Shark fishing,Provoked,0
4049,1959,Nov,Swimming at surface through school of feeding 2.5' to 5 sharks,Unprovoked,0
4050,1959,Nov,"Spearfishing, shot shark, hauled it onto boat",Provoked,0
4051,1959,Nov,Fishing,Provoked,0
4052,1959,Oct,Swimming,Unprovoked,1
4054,1959,Oct,Diving for abalone,Unprovoked,0
4055,1959,Oct,Dived overboard to retrieve dinghy,Unprovoked,1
4056,1959,Oct,Spearfishing,Unprovoked,0
4057,1959,Sep,Swimming ,Unprovoked,0
4059,1959,Sep,"Adrift, hanging onto cushion, after his 17' skiff ran out of gas & capsized 3 miles from shore",Unprovoked,0
4060,1959,Sep,Gigging for flounder,Unprovoked,UNKNOWN
4061,1959,Sep,Pulling hooked salmon to boat,Unprovoked,0
4065,1959,Aug,Fishing,Unprovoked,0
4070,1959,Aug,Spearfishing on Scuba,Unprovoked,1
4071,1959,Aug,Fishing,Provoked,0
4072,1959,Aug,Fishing boat capsized ,Unprovoked,1
4073,1959,Aug,"Spearfishing with Joe Turner (24). Shark attracted to speared halibut on belt of one diver, tried to bite Ides speargun & he shot it in the mouth",Provoked,0
4074,1959,Aug,Fishing,Provoked,0
4075,1959,Aug,Swimming,Unprovoked,1
4076,1959,Aug,Standing,Unprovoked,0
4079,1959,Jul,Pulling anchor,Provoked,0
4080,1959,Jul,Spearfishing (but on surface),Unprovoked,0
4083,1959,Jul,Fishing,Unprovoked,0
4084,1959,Jul,Dragging stranded shark ashore,Provoked,0
4085,1959,Jul,Columbian petrol barge Rio Atrato burned and sank,Unprovoked,1
4086,1959,Jul,Free diving,Provoked,0
4088,1959,Jul,Wading,Unprovoked,1
4090,1959,Jun,Swimming ashore from capsized boat,Unprovoked,1
4091,1959,Jun,Free diving for abalone,Unprovoked,1
4093,1959,May,Spearfishing,Provoked,0
4095,1959,May,Treading water,Unprovoked,1
4096,1959,May,Spearfishing,Unprovoked,0
4097,1959,May,Jumped overboard to rescue a man,Unprovoked,0
4099,1959,Apr,Diving for pearl shell,Unprovoked,0
4100,1959,Apr,Fishing,Unprovoked,0
4101,1959,Apr,Fishing,Unprovoked,0
4102,1959,Apr,Spearfishing,Unprovoked,0
4103,1959,Mar,Swimming,Unprovoked,0
4104,1959,Mar,Lifeboat capsized,Unprovoked,1
4105,1959,Mar,"On boat, preparing to dive",Unprovoked,0
4106,1959,Feb,Fishing for snapper,Unprovoked,0
4107,1959,Feb,Fell into water while attempting to boat a swordfish,Unprovoked,0
4108,1959,Feb,Fishing,Provoked,0
4109,Repo,1959,Bathing with sister,Unprovoked,1
4110,1959,Feb,Treading water,Unprovoked,0
4111,1959,Jan,Working prawn net,Unprovoked,0
4112,1959,Jan,Washed overboard into school of fish,Unprovoked,0
4113,1959,Jan,Swimming with motor tube,Unprovoked,0
4114,1959,Jan,In deep water about 100 yards from his ship,Unprovoked,1
4115,1959,Jan,"Surfing, but treading water",Unprovoked,0
4116,1959,Jan,Swimming,Unprovoked,0
4117,1959,Jan,Dragging banana seeds through the shallows,Unprovoked,0
4118,1959,Jan,Swimming ashore from fishing boat swamped and sunk by a squall,Unprovoked,1
4119,1959,Jan,Spearfishing / free diving,Unprovoked,0
4120,1959,of,Swimming,Unprovoked,1
4122,1959,Unknown,Paddling & sailing from Buenos Aires to Miami,Provoked,0
4123,1959,Unknown,Spear fishing,Unprovoked,0
4124,1959,Unknown,Fishing,Unprovoked,0
4126,1959,Unknown,Fishing,Provoked,0
4129,1958,Dec,Swimming,Unprovoked,1
4130,1958,Dec,Surfing on air mattress,Unprovoked,1
4131,1958,Dec,Cleaning hull of ship ,Unprovoked,1
4132,1958,Nov,Swimming,Unprovoked,1
4134,1958,Nov,Spearfishing,Unprovoked,1
4135,1958,Nov,Fishing,Unprovoked,0
4136,1958,Oct,Swimming near jetty,Unprovoked,0
4138,1958,Oct,Slapped shark on tail as it swam by,Provoked,0
4139,1958,Oct,Collecting shells,Unprovoked,0
4140,1958,Sep,"""Climbing up to ship after repairing the stern in water""",Unprovoked,1
4141,1958,Sep,Fishing,Unprovoked,0
4142,1958,Sep,Spearfishing,Provoked,0
4143,1958,Aug,Boat stopped to repair electric pump,Unprovoked,0
4144,1958,Aug,Swimming,Unprovoked,0
4145,1958,Jul,Swimming,Unprovoked,1
4146,1958,Jul,"Swimming, ducking for shells in water 0.9 m deep",Unprovoked,0
4147,1958,Jul,"Swimming, ducking for shells in water 0.9 m deep",Unprovoked,0
4149,1958,Jul,Swimming,Unprovoked,1
4150,1958,Jul,U.S. Airforce C124 enroute from Hickham Air Base to Japan went down. The 3 survivors fashioned raft from mailbags  & were rescued 3 days after the crash.,Unprovoked,1
4151,1958,Jul,U.S. Airforce C124 enroute from Hickham Air Base to Japan went down. The 3 survivors fashioned raft from mailbags  & were rescued 3 days after the crash.,Unprovoked,0
4152,1958,Jul,Free diving,Provoked,0
4153,1958,Jul,Swimming,Unprovoked,1
4154,1958,Jul,"Spearfishing, had fish on his spear",Unprovoked,0
4156,1958,Jun,Wading,Provoked,0
4157,1958,Jun,Walking,Unprovoked,0
4158,1958,Jun,"Swimming, towing the shark",Provoked,0
4161,1958,Apr,Free diving,Provoked,0
4162,1958,Apr,Diving,Unprovoked,0
4163,1958,Apr,Paddling in knee-deep water,Unprovoked,1
4164,1958,Apr,Swimming with goggles,Unprovoked,1
4165,1958,Apr,"Fishing, holding fish in his left hand",Unprovoked,0
4167,1958,Feb,Spearfishing on Scuba,Provoked,0
4168,1958,Jan,Spearfishing / swimming on surface,Unprovoked,0
4169,1958,Jan,Body surfing,Unprovoked,0
4171,1958,Jan,Swimming,Unprovoked,1
4172,1959,1958,Spearfishing,Provoked,0
4173,1958,Unknown,Placed hand in disemboweled sharks jaws,Provoked,0
4174,1958,Unknown,Skindiving,Provoked,0
4176,1958,Unknown,Spearfishing,Unprovoked,1
4177,1958,Unknown,Spearfishing,Unprovoked,1
4178,1958,Unknown,"Fishing, holding fish",Unprovoked,0
4179,1958,Unknown,Fishing (trolling),Unprovoked,0
4180,1958,Circa,"Fishing, walking in river to cast",Unprovoked,1
4181,1957,Dec,Spearfishing,Unprovoked,0
4182,1957,Dec,Standing,Unprovoked,0
4183,1957,Dec,Skindiving,Unprovoked,0
4184,1957,Dec,Floating,Unprovoked,1
4185,1957,Dec,Standing,Unprovoked,1
4186,1957,Dec,Body surfing,Unprovoked,0
4187,1957,Nov,Air/Sea Disaster Pan-American Airlines Stratocruiser with 44 people onboard crashed into the sea,Unprovoked,0
4188,1957,Nov,Fishing,Unprovoked,0
4192,1957,Aug,Attempting to net shark in shark channel,Provoked,0
4193,1957,Jul,Spearfishing on Scuba,Provoked,0
4194,1957,Jul,Swimming,Unprovoked,1
4195,1957,Jul,Diving for trochus,Unprovoked,0
4197,1957,May,Competing in spearfishing championship & towing dead fish,Unprovoked,0
4198,1957,May,Fishing,Unprovoked,0
4199,1957,May,3 men & 2 boys picked up wearing life jackets and with inner tube,Unprovoked,0
4200,1957,Apr,Swimming,Unprovoked,1
4201,1957,Apr,Surfing,Unprovoked,0
4202,1957,Apr,Standing,Provoked,0
4203,1957,Apr,Swimming between  anchored  pearling luggers,Unprovoked,0
4204,1957,Apr,Diving from canoe,Unprovoked,0
4205,1957,Apr,Diving from canoe,Unprovoked,0
4206,1957,Feb,Spearfishing,Unprovoked,0
4207,1957,Feb,Floating,Unprovoked,0
4209,1957,Feb,Skindiving for specimens,Unprovoked,0
4210,1957,Jan,Wading,Unprovoked,1
4212,1957,Unknown,Bathing,Unprovoked,0
4214,1957,Unknown,Fishing,Unprovoked,0
4215,1957,Unknown,Fishing for sharks,Unprovoked,1
4216,1957,Unknown,Helmet diving in Miami Seaquarium,Unprovoked,0
4217,1957,Unknown,Fishing,Unprovoked,0
4219,1957,Unknown,Fishing,Unprovoked,1
4221,1957,Unknown,Dynamiting fish,Unprovoked,1
4222,1956,Dec,Spearfishing,Unprovoked,1
4223,1956,Dec,Spearfishing,Unprovoked,1
4224,1956,Dec,Swimming,Unprovoked,1
4225,1956,Dec,Fishing,Provoked,0
4226,1956,Oct,Free diving for sinkers,Unprovoked,0
4227,1956,Oct,"Spearfishing, holding 5' speared fish",Unprovoked,0
4228,1956,Oct,"Skindiving, fish at belt",Unprovoked,0
4229,1956,Oct,Fishing,Unprovoked,1
4230,1956,Sep,Surf fishing,Unprovoked,0
4231,1956,Sep,Climbing back on ship,Unprovoked,1
4232,1956,Sep,Fishing,Unprovoked,1
4233,1956,Sep,Scuba diving,Unprovoked,0
4234,1956,Aug,Fishing ,Unprovoked,1
4235,1956,Aug,Fishing,Unprovoked,0
4236,1956,Aug,Skin diving,Unprovoked,1
4237,1956,Aug,Diving,Provoked,0
4238,1956,Aug,Swimming near pier,Unprovoked,0
4239,1956,Aug,Free diving for crayfish,Unprovoked,0
4240,1956,Aug,Attempting to kill a shark with explosives,Provoked,1
4241,1956,Aug,Attempting to kill a shark with explosives,Provoked,1
4242,1956,Aug,Fishing,Unprovoked,0
4243,1956,Aug,Fishing,Unprovoked,0
4244,1956,Aug,Fishing,Unprovoked,0
4245,1956,Jul,Floating in inner tube,Provoked,1
4246,1956,Jul,Fishing,Provoked,0
4247,1956,Jul,Swimming,Unprovoked,1
4248,1956,Jul,Wading,Unprovoked,0
4249,1956,Jul,Swimming,Unprovoked,0
4250,1956,Jun,"Line fishing from Lakotoi, saw shoal of fish, dived overboard, had speared second fish & surfaced for air",Unprovoked,0
4251,1956,Jun,Longling fishing,Unprovoked,1
4252,1956,Jun,Air/Sea Disaster,Unprovoked,1
4253,1956,May,Fishing,Unprovoked,0
4254,1956,May,"Free diving, working on U/W scenes for motion picture",Unprovoked,1
4255,1956,May,Diving,Unprovoked,0
4256,1956,Mar,Boating,Unprovoked,UNKNOWN
4257,1956,Mar,Bathing,Unprovoked,0
4258,1956,Mar,"Swimming, attacked at  surf carnival",Unprovoked,1
4259,1956,Mar,Attempting to set underwater endurance record,Unprovoked,0
4260,1956,Feb,Diving into water,Unprovoked,1
4261,1956,Feb,Swimming,Unprovoked,0
4262,1956,Jan,Diving for trochus,Unprovoked,0
4263,1956,Jan,Swimming,Unprovoked,1
4264,1956,Jan,Surf skiing,Unprovoked,0
4265,1956,Unknown,Diving,Unprovoked,0
4266,1956,Unknown,Shipwreck,Unprovoked,1
4267,1956,Unknown,Swimming off yacht,Unprovoked,1
4268,1956,Unknown,Removing shark from net ,Provoked,0
4269,1956,Unknown,Swimming,Unprovoked,UNKNOWN
4273,1955,Dec,Ocean racing,Unprovoked,0
4274,1955,Dec,Fishing for pompano,Unprovoked,0
4275,1955,Nov,Swimming,Unprovoked,0
4276,1955,Nov,Spearfishing,Unprovoked,0
4277,1955,Oct,Spearfishing & lassoed shark,Provoked,0
4278,1955,Sep,"""Flying Tiger"" transport plane went down with 5 men onboard",Unprovoked,1
4279,1955,Sep,"""Flying Tiger"" transport plane went down with 5 men onboard",Unprovoked,0
4280,1955,Sep,Hunting turtle,Unprovoked,0
4281,1955,Sep,Swimming near breakwater,Unprovoked,0
4283,1955,Aug,Fishing,Unprovoked,1
4284,1955,Aug,Surfing,Provoked,0
4285,1955,Aug,Swimming,Unprovoked,1
4286,1955,Aug,Swimming,Unprovoked,1
4287,1955,Aug,Fishing,Provoked,0
4288,1955,Aug,Treading water,Unprovoked,0
4289,1955,Aug,Fishing,Unprovoked,0
4291,1955,Jun,Wading,Unprovoked,0
4292,1955,Jul,Swimming,Unprovoked,1
4293,1955,Jul,Swimming,Unprovoked,1
4294,1955,May,Spearfishing,Provoked,0
4295,1955,May,Spearfishing,Unprovoked,0
4296,1955,Apr,Spearfishing or fishing,Unprovoked,0
4297,1955,Apr,Spearfishing,Unprovoked,0
4298,1955,Apr,"Fishing from boat, Kaimamla",Unprovoked,0
4299,1955,Mar,Body surfing,Unprovoked,1
4300,1955,Mar,Swimming with speared fish,Unprovoked,0
4301,1955,Mar,"Competing in U/W endurance record, standing beside drum in 10' of water",Provoked,0
4302,1955,Feb,Scuba diving,Unprovoked,0
4303,1955,Feb,Spearfishing,Unprovoked,0
4304,1955,Feb,Swimming,Unprovoked,1
4305,1955,Feb,Fishing,Unprovoked,0
4306,1955,Feb,Rowing,Unprovoked,0
4307,1955,Feb,Rowing toward snapper grounds,Unprovoked,0
4308,1955,Jan,Hunting lobsters in 2.4 m of water,Unprovoked,1
4309,1955,Jan,Crossing the bay at the ford,Unprovoked,1
4311,1955,Unknown,Fishing,Provoked,0
4312,1955,Unknown,Standing in knee-deep water,Unprovoked,1
4314,,1955,Spearfishing,Unprovoked,0
4316,1954,Dec,Dived overboard & was swimming near stern of trawler,Unprovoked,1
4317,1954,Dec,Swimming,Unprovoked,1
4318,1954,Dec,Swimming near canoe,Unprovoked,1
4319,1954,Dec,Swimming,Unprovoked,0
4320,1954,Nov,Spearfishing,Unprovoked,0
4321,1954,Oct,"American freighter Mormackite, bound from Buenos Aires for Baltimore, capsized & sank in heavy seas",Unprovoked,1
4322,1954,Oct,Fishing  (trawling),Provoked,0
4323,1954,Oct,Boating,Unprovoked,UNKNOWN
4325,1954,Sep,Swimming,Unprovoked,0
4326,1954,Sep,Swimming,Unprovoked,1
4327,1954,Sep,"Spearfishing, hunting crayfish",Unprovoked,1
4328,1995,Unknown,Spearfishing,Unprovoked,0
4329,1954,Aug,Spearfishing,Provoked,0
4330,1954,Aug,Spearfishing,Provoked,0
4331,1954,Jul,"Tuna fishing, standing on stern platform that was submerged by waves",Unprovoked,0
4332,1954,Jul,Closed circuit diving (submerged). Diving to recover jettisoned packets of opium for police,Unprovoked,1
4334,1954,Jul,Swimming,Unprovoked,1
4336,1954,Jul,Swimming,Unprovoked,0
4337,1954,Jul,Swimming,Unprovoked,1
4339,1954,Jun,Grabbed shark & threw it on deck,Provoked,0
4340,1954,Jun,Pearl diving from lugger Whyalla,Unprovoked,0
4341,1954,Jun,Bathing alongside ship,Unprovoked,1
4342,1954,May,"Fishing / cleaning fish, dived into water to retrieve a lost fish",Unprovoked,1
4345,1954,Apr,Spearfishing,Provoked,0
4346,1954,Feb,Swimming,Unprovoked,1
4347,1954,Jan,Swimming,Unprovoked,0
4348,1954,Jan,Spearfishing,Unprovoked,0
4349,1954,Jan,Floating,Unprovoked,0
4350,1954,Jan,Crouching in the water,Unprovoked,0
4353,1954,Unknown,Free diving,Unprovoked,1
4354,1954,Unknown,Fishing,Unprovoked,0
4355,1954,Unknown,Swimming,Unprovoked,0
4358,1953,Dec,Swimming,Unprovoked,0
4359,1953,Dec,Swimming,Unprovoked,0
4360,1953,Dec,Swimming or wading out  to warn bathers that a shark had been seen,Unprovoked,0
4361,1953,Dec,Surf skiing,Unprovoked,0
4364,1953,Sep,Scuba diving,Unprovoked,0
4365,1953,Sep,Aircaft exploded,Unprovoked,0
4366,1953,Sep,Surf fishing,Unprovoked,0
4367,1953,Sep,Crabbing,Unprovoked,0
4369,1953,Jul,Wading,Unprovoked,1
4370,1953,Jul,Spearfishing,Unprovoked,1
4371,1953,Jul,Fishing from market fishboat Sea Spray,Provoked,0
4372,1953,Jul,Standing,Unprovoked,0
4373,1953,Jul,Royal Hawaiian skymaster DC-6B aircraft went down with  58 passenger & crew,Unprovoked,0
4374,1953,Jul,Fishing for lobsters,Unprovoked,0
4375,1953,Jul,Accidentally dragged overboard from the sampan Holokahana into school of yellowfin tuna,Unprovoked,0
4376,1953,Jul,Retrieving bait box that had fallen overboard,Unprovoked,0
4377,1953,Jun,Landing hooked shark in boat,Provoked,0
4379,1953,Apr,Swimming,Unprovoked,0
4381,1953,Apr,Swimming in midriver near sewage outlet & 400 m from a slaughterhouse,Unprovoked,0
4382,1953,Mar,Spearfishing,Unprovoked,0
4383,1953,Mar,Spearfishing,Unprovoked,0
4384,1953,Mar,Adrift on a 4'  raft for 32 days,Unprovoked,1
4385,1953,Mar,Went over side of boat at trochus ground,Unprovoked,1
4386,1953,Feb,Bitten while cutting shark from net,Provoked,0
4387,1953,Feb,Spearfishing,Unprovoked,0
4388,1953,Feb,Spearfishing,Unprovoked,0
4389,1953,Jan,Fishing,Provoked,0
4390,1953,Jan,Fishing,Unprovoked,0
4391,1953,Unknown,Spearfishing,Unprovoked,0
4392,1953,Unknown,Washing,Unprovoked,1
4393,1953,Unknown,Standing,Unprovoked,0
4394,1952,Dec,Lying prone on surfboard,Unprovoked,0
4395,1952,Dec,"Fishing, setting nets",Unprovoked,0
4397,1952,Aug,Fishing,Provoked,0
4398,1952,Aug,Swimming,Unprovoked,1
4399,1952,Dec,Body surfing & treading water,Unprovoked,1
4400,1952,Dec,Swimming from fishing boat setting nets,Unprovoked,1
4401,1952,Oct,Fishing,Unprovoked,0
4403,1952,Aug,Fishing,Provoked,1
4404,1952,Jul,Fishing for trout ,Unprovoked,0
4405,1952,Jul,Fishing,Provoked,0
4406,1952,Jul,Fishing,Provoked,0
4407,1952,Jul,Boat exploded,Unprovoked,1
4408,1952,Jul,Fishing,Provoked,0
4409,1952,Jul,"Spearfishing, carrying fish on spear",Unprovoked,0
4410,1952,May,Swimming on surface,Unprovoked,0
4411,1952,May,"Fishing, standing in water washing fish",Unprovoked,0
4412,1952,May,"Fishing, standing in water next to purse net",Unprovoked,0
4413,1952,Apr,Fishing for white sharks,Unprovoked,0
4414,1952,Apr,Spearfishing,Provoked,0
